order_date,ship_date,category,subcategory,sales_amount,quantity,discount,customer_region,is_returned
2022-05-29,2022-06-05,Sports,Outdoor,606.11,57,0.2542,North,0
2021-01-19,2021-01-23,Toys,Dolls,3766.17,88,0.0403,North,0
2022-11-30,2022-12-08,Home,Bedding,-94.00,67,0.4592,West,0
2025-07-09,2025-07-17,Home,Bedding,1272.80,47,0.2623,North,0
2024-11-28,2024-11-29,Home,Kitchen,0.00,71,0.3195,North,0
2025-02-05,2025-02-11,Books,Non-Fiction,2598.86,12,0.4559,West,0
2023-07-23,2023-07-27,Books,Non-Fiction,4832.81,69,0.4960,North,0
2023-04-07,2023-04-15,Sports,Fitness,3063.48,95,0.0599,South,0
2020-06-28,2020-07-08,Books,Comics,3288.53,42,0.4350,North,0
2022-10-02,2022-10-03,Books,Non-Fiction,3193.93,51,0.4362,North,0
2025-05-19,2025-05-24,Clothing,Dress,3028.21,66,0.0212,North,0
2025-07-03,2025-07-12,Electronics,Headphones,0.00,37,0.2878,East,0
2021-07-09,2021-07-14,Clothing,Shirt,4028.82,41,0.3950,International,1
2020-03-15,2020-03-24,Clothing,Jacket,959.97,27,0.4608,East,0
2024-12-11,2024-12-12,Sports,Outdoor,4497.45,94,0.3856,North,0
2025-08-04,2025-08-07,Sports,Team Sports,674.54,68,0.2952,East,0
2025-11-07,2025-11-09,Clothing,Jacket,165.83,59,0.4553,West,0
2020-06-14,2020-06-24,Clothing,Jacket,2403.58,49,0.4745,North,0
2024-07-24,2024-07-30,Home,Bedding,1320.99,100,0.1615,West,0
2025-02-24,2025-03-05,Clothing,Shirt,1514.11,3,0.3203,West,0
2025-05-01,2025-05-07,Clothing,Shoes,3895.10,86,0.0345,East,0
2021-05-08,2021-05-12,Sports,Team Sports,2201.24,75,0.2326,North,0
2025-03-24,2025-03-28,Electronics,Camera,1976.42,82,0.1432,East,0
2020-09-06,2020-09-15,Toys,Dolls,2981.36,55,0.3783,West,0
2024-06-28,2024-07-02,Clothing,Jacket,0.00,77,,North,0
2020-09-20,2020-09-29,Electronics,Laptop,4960.05,21,0.1017,North,0
2022-10-21,2022-10-24,Electronics,Camera,2580.88,30,0.0750,East,0
2025-04-28,2025-05-03,Home,Bedding,4736.53,64,0.4182,West,0
2023-04-03,2023-04-05,Home,Lighting,4627.79,58,0.2889,West,0
2022-12-04,2022-12-11,Clothing,Shirt,834.85,11,0.0655,East,0
2022-04-16,2022-04-17,Electronics,Camera,4913.99,11,0.4491,East,0
2022-06-08,2022-06-15,Home,Furniture,3782.15,78,0.1585,South,0
2021-06-18,2021-06-27,Toys,Puzzles,1278.17,13,0.1774,South,0
2021-06-27,2021-06-29,Electronics,Laptop,3252.17,62,0.1987,South,0
2024-09-11,2024-09-19,Books,Comics,260.51,61,0.1066,East,1
2024-08-30,2024-09-09,Sports,Team Sports,3077.36,13,0.4066,East,0
2020-10-06,2020-10-16,Toys,Action Figures,3948.87,73,0.1866,North,0
2024-07-09,2024-07-19,Toys,Puzzles,281.99,7,0.1818,West,0
2021-12-16,2021-12-19,Toys,Dolls,1704.99,85,0.0237,East,0
2021-12-16,2021-12-19,Home,Kitchen,1352.70,100,0.1829,West,0
2023-07-13,2023-07-22,Sports,Fitness,2145.45,20,0.1876,South,1
2025-06-09,2025-06-11,Toys,Action Figures,2009.30,97,0.4610,East,0
2020-02-23,2020-03-02,Toys,Building Blocks,4814.60,50,0.0075,West,0
2024-06-26,2024-06-27,Electronics,Tablet,408.39,47,0.0097,East,0
2023-08-23,2023-09-02,Sports,Team Sports,1127.37,52,0.0669,East,0
2022-08-16,2022-08-25,Home,Furniture,3112.02,95,0.2694,North,0
2024-05-23,2024-05-27,Electronics,Headphones,2439.79,11,0.2110,North,0
2020-09-25,2020-09-27,Electronics,Camera,3414.03,14,0.2109,East,0
2020-07-24,2020-07-30,Toys,Building Blocks,4439.68,86,0.2694,East,0
2025-09-26,2025-10-03,Electronics,Headphones,2750.44,65,0.1429,East,0
2023-05-25,2023-06-02,Sports,Water Sports,1473.93,62,0.2311,North,0
2024-06-13,2024-06-22,Electronics,Camera,1567.19,54,0.4720,West,0
2022-08-06,2022-08-08,Clothing,Shoes,1825.75,7,0.4652,East,0
2023-11-11,2023-11-20,Books,Non-Fiction,1843.60,76,0.0225,South,0
2023-08-27,2023-09-01,Home,Lighting,204.96,52,0.2821,North,0
2022-04-03,2022-04-07,Clothing,Pants,4012.17,12,0.1245,East,0
2021-09-25,2021-10-04,Home,Bedding,877.55,999,0.1609,East,0
2022-11-25,2022-11-26,Books,Comics,-32.00,1,0.1026,West,0
2021-11-18,2021-11-19,Sports,Water Sports,2036.14,89,0.3521,South,0
2020-10-11,2020-10-17,Books,Non-Fiction,,78,0.4669,West,0
2021-10-24,2021-11-03,Home,Furniture,1848.44,75,0.0781,West,0
2025-05-24,2025-05-26,Electronics,Camera,3034.13,28,0.0547,South,0
2020-07-17,2020-07-22,Books,Fiction,0.00,72,0.1327,North,0
2021-04-24,2021-04-28,Books,Textbook,1032.63,41,0.1131,North,0
2025-08-04,2025-08-05,Books,Non-Fiction,1114.19,39,0.1401,North,0
2024-07-30,2024-08-03,Sports,Water Sports,4363.29,83,0.2646,East,0
2020-05-11,2020-05-18,Clothing,Jacket,4608.16,3,0.0332,South,0
2020-11-27,2020-12-07,Home,Bedding,429.07,47,0.3652,North,0
2020-08-25,2020-09-04,Home,Bedding,3855.31,18,0.3806,International,0
2025-08-27,2025-09-03,Toys,Dolls,-64.00,9,0.4589,North,0
2020-01-26,2020-01-29,Electronics,Tablet,2636.06,41,0.1735,South,0
2023-09-18,2023-09-21,Sports,Water Sports,3734.36,35,0.0473,West,0
2020-12-28,2020-12-31,Electronics,Tablet,4043.62,74,0.2328,International,0
2020-02-07,2020-02-11,Books,Textbook,3889.81,94,0.2808,East,0
2023-09-29,2023-10-07,Electronics,Headphones,2610.08,88,0.1954,West,0
2025-03-07,2025-03-12,Clothing,Pants,3486.81,21,0.1687,South,0
2024-10-09,2024-10-12,Clothing,Dress,24.17,53,0.2414,East,0
2020-05-02,2020-05-07,Clothing,Jacket,1583.69,28,0.0526,North,0
2020-06-27,2020-07-03,Electronics,Laptop,276.49,31,0.0205,South,0
2024-08-01,2024-08-08,Sports,Fitness,1967.55,86,0.0814,North,0
2022-01-28,2022-02-04,Books,Comics,1565.47,23,0.1706,South,0
2020-12-20,2020-12-28,Toys,Action Figures,4291.96,23,0.1927,North,0
2023-12-26,2024-01-04,Clothing,Pants,916.32,90,0.1591,East,0
2025-08-04,2025-08-08,Books,Non-Fiction,1073.59,30,0.4599,North,0
2023-10-16,2023-10-21,Sports,Team Sports,3254.39,100,0.2172,North,0
2023-12-29,2024-01-03,Toys,Action Figures,1948.02,80,0.0339,South,0
2025-06-27,2025-07-03,Clothing,Shirt,4599.43,87,0.3212,East,0
2021-06-03,2021-06-10,Toys,Building Blocks,1573.08,11,0.3583,West,0
2023-12-17,2023-12-26,Home,Furniture,3978.20,49,0.0432,North,0
2025-12-01,2025-12-04,Toys,Board Games,4120.03,54,0.3209,North,0
2023-12-29,2023-12-30,Books,Non-Fiction,355.10,80,0.2407,East,0
2020-02-13,2020-02-22,Home,Bedding,3879.60,39,0.0418,South,0
2020-01-06,2020-01-07,Sports,Outdoor,3910.57,58,0.4159,East,0
2021-05-08,2021-05-13,Clothing,Pants,4118.88,53,0.4776,West,0
2022-04-17,2022-04-22,Electronics,Headphones,3856.60,10,0.1931,North,0
2025-02-06,2025-02-10,Electronics,Laptop,1511.54,80,0.2736,East,0
2022-06-29,,Electronics,Phone,973.53,31,0.4233,South,0
2020-03-28,2020-04-02,Home,Bedding,3252.32,50,0.3150,East,0
2023-01-10,2023-01-16,Clothing,Shoes,3770.90,84,,East,0
2025-04-03,2025-04-08,Clothing,Shirt,4959.78,69,0.0884,West,0
2021-10-23,2021-11-01,Books,Comics,2174.55,43,0.2953,International,0
2023-03-08,2023-03-18,Home,Bedding,1492.69,94,0.4254,South,0
2022-02-26,2022-03-06,Electronics,Headphones,2598.97,57,0.4987,North,0
2023-01-09,2023-01-14,Clothing,Pants,4888.40,54,0.4831,South,0
2022-03-04,2022-03-08,Clothing,Pants,4867.41,58,0.1978,West,0
2020-01-31,2020-02-08,Clothing,Pants,4409.86,92,0.1675,East,0
2021-10-28,2021-10-29,Clothing,Shirt,3173.14,36,0.4646,West,0
2020-07-12,2020-07-21,Clothing,Pants,4218.76,5,0.0626,East,0
2023-07-09,2023-07-19,Sports,Water Sports,2041.42,49,0.4601,North,0
2020-10-17,2020-10-19,Toys,Building Blocks,4481.87,41,0.1238,South,0
2021-10-23,2021-11-02,Toys,Dolls,2712.71,83,0.3287,East,0
2021-03-21,2021-03-30,Books,Comics,496.04,15,0.0861,South,0
2025-03-17,2025-03-27,Books,Fiction,4660.85,5,0.2143,West,0
2023-01-12,2023-01-19,Books,Comics,3246.22,77,0.2290,South,0
2022-07-13,2022-07-20,Home,Furniture,1112.94,42,0.1654,North,0
2023-10-02,2023-10-03,Sports,Outdoor,2439.82,73,0.2041,North,0
2024-01-31,2024-02-04,Sports,Water Sports,1298.62,63,0.4217,North,0
2022-04-18,2022-04-20,Toys,Building Blocks,1126.39,28,0.3196,North,0
2021-10-15,2021-10-17,Toys,Board Games,2578.26,34,0.1318,East,0
2025-01-09,2025-01-10,Toys,Dolls,4878.57,33,0.0573,West,0
2021-08-09,2021-08-17,Books,Comics,1720.74,72,0.1341,West,0
2020-03-26,2020-04-05,Home,Bedding,3494.36,41,0.0607,North,0
2021-05-15,2021-05-23,Books,Textbook,418.57,22,0.1645,North,0
2025-08-15,2025-08-19,Toys,Action Figures,1126.66,73,0.0185,East,1
2023-06-29,2023-07-02,Sports,Outdoor,3340.93,93,0.3199,South,1
2022-01-01,2022-01-02,Books,Non-Fiction,4205.30,87,0.3687,North,0
2024-01-10,2024-01-11,Sports,Water Sports,757.06,21,0.1800,East,0
2025-08-13,2025-08-20,Home,Lighting,2596.79,10,0.0402,South,0
2022-09-01,2022-09-09,Home,Lighting,2324.61,18,0.3560,North,0
2022-05-09,2022-05-18,Books,Fiction,2351.76,56,0.3103,North,0
2023-02-21,2023-02-22,Books,Textbook,598.12,79,0.1224,West,0
2025-09-30,2025-10-07,Sports,Team Sports,3807.01,57,0.1665,South,1
2021-07-15,2021-07-16,Home,Lighting,388.36,73,0.1890,West,0
2020-03-29,2020-03-31,Clothing,Jacket,4396.04,37,0.4337,West,0
2022-02-14,2022-02-22,Books,Non-Fiction,2172.22,70,0.1424,South,0
2024-07-09,2024-07-15,Electronics,Phone,1113.21,97,0.0975,North,0
2021-04-09,2021-04-12,Clothing,Jacket,1427.98,13,0.2460,North,0
2022-01-31,2022-02-04,Electronics,Tablet,3785.42,26,0.2237,East,0
2022-06-10,2022-06-11,Sports,Water Sports,2952.38,17,0.4440,East,0
2020-10-05,2020-10-13,Clothing,Pants,3313.69,7,0.4685,South,0
2023-04-30,2023-05-03,Toys,Board Games,4915.12,96,0.1198,West,0
2021-08-28,2021-09-01,Books,Non-Fiction,4154.67,96,0.3834,North,0
2022-03-24,2022-04-01,Sports,Water Sports,1449.87,54,0.3348,North,0
2023-08-01,,Toys,Board Games,1449.40,75,0.4654,East,0
2020-09-17,2020-09-23,Sports,Water Sports,2908.77,19,0.4533,West,0
2020-06-07,2020-06-10,Sports,Fitness,3366.75,39,0.2199,West,0
2022-08-28,2022-08-29,Electronics,Laptop,1542.14,33,0.1241,East,0
2023-04-09,2023-04-18,Clothing,Dress,3746.25,28,0.2534,East,0
2022-02-16,2022-02-26,Electronics,Laptop,0.00,95,0.3846,East,0
2021-12-17,2021-12-20,Clothing,Dress,1747.50,88,0.0532,West,1
2024-03-22,2024-03-31,Clothing,Shoes,3939.95,70,0.0437,West,0
2025-04-05,2025-04-06,Books,Comics,2467.12,70,0.0290,East,0
2021-01-17,2021-01-20,Sports,Team Sports,903.18,45,0.2394,North,0
2021-10-21,2021-10-30,Home,Furniture,1556.88,4,0.1372,South,0
2020-04-08,2020-04-14,Home,Furniture,3743.26,34,0.0248,East,0
2023-03-04,2023-03-13,Books,Non-Fiction,4643.96,21,0.3742,West,0
2022-11-07,2022-11-08,Home,Furniture,378.79,96,0.0140,North,0
2022-09-04,2022-09-05,Clothing,Dress,3349.46,48,0.0266,East,0
2025-09-12,2025-09-17,Toys,Action Figures,1131.51,29,0.1522,North,0
2021-04-04,2021-04-12,Sports,Outdoor,3134.72,26,0.0282,West,0
2020-03-06,2020-03-15,Clothing,Shirt,1808.00,45,0.0016,East,0
2024-10-26,2024-10-27,Clothing,Jacket,2988.95,73,0.3831,North,0
2022-09-10,2022-09-20,Books,Non-Fiction,1911.33,46,0.3879,North,0
2023-10-28,,Sports,Fitness,2724.48,64,0.3371,West,0
2021-09-18,2021-09-23,Books,Textbook,952.47,77,0.2174,North,0
2021-11-16,2021-11-25,Electronics,Laptop,37.65,10,0.3260,West,1
2020-09-02,2020-09-04,Electronics,Laptop,1215.56,93,0.1015,East,0
2021-01-25,2021-02-02,Home,Bedding,517.64,17,0.4678,North,0
2024-03-18,2024-03-19,Electronics,Phone,994.64,43,0.0418,West,0
2022-07-22,2022-07-27,Home,Furniture,,76,0.4904,East,0
2025-06-22,2025-07-01,Sports,Team Sports,4171.77,40,0.3180,West,0
2021-07-25,2021-07-30,Toys,Building Blocks,3253.33,63,0.2080,South,0
2022-03-25,2022-03-31,Toys,Action Figures,3953.52,92,0.3699,North,0
2020-02-15,2020-02-25,Home,Kitchen,723.55,61,0.1102,South,0
2025-07-10,,Clothing,Shirt,110.36,88,0.1110,International,0
2021-01-06,2021-01-16,Electronics,Laptop,849.40,28,0.1528,East,1
2023-03-25,2023-04-02,Clothing,Shirt,115.06,30,0.2641,South,0
2025-12-24,2025-12-26,Toys,Board Games,2581.85,4,0.3956,West,0
2021-08-10,2021-08-13,Books,Fiction,2603.63,98,0.3571,South,0
2024-12-23,2024-12-27,Clothing,Shirt,2412.46,34,0.4407,North,0
2025-05-07,2025-05-13,Sports,Team Sports,2802.95,31,0.1239,North,0
2020-04-29,2020-04-30,Toys,Board Games,3937.48,85,0.3552,East,0
2025-04-24,2025-04-25,Clothing,Shoes,1407.58,69,0.4550,East,0
2020-09-27,2020-10-04,Sports,Outdoor,1432.27,30,0.1303,West,0
2022-02-13,2022-02-19,Sports,Outdoor,3451.41,81,0.4507,South,0
2021-04-14,2021-04-23,Sports,Team Sports,1266.06,97,0.4647,South,0
2022-02-11,2022-02-13,Toys,Dolls,10.53,24,0.2239,South,0
2023-07-22,2023-08-01,Sports,Water Sports,4978.79,55,0.4916,South,0
2025-04-29,2025-05-03,Sports,Outdoor,1467.15,64,0.4320,South,0
2023-09-08,2023-09-17,Toys,Action Figures,754.54,23,0.3440,West,0
2025-07-29,2025-08-05,Home,Lighting,727.21,67,0.0231,South,0
2025-09-10,2025-09-20,Toys,Dolls,3069.12,51,0.4026,West,0
2022-03-15,2022-03-22,Home,Kitchen,1630.05,54,0.2068,East,0
2020-11-28,2020-12-05,Toys,Building Blocks,1050.54,12,0.2196,East,0
2022-02-02,2022-02-10,Clothing,Shirt,4058.58,63,0.0891,East,0
2023-02-21,2023-02-28,Home,Kitchen,2995.04,18,0.0752,West,0
2023-01-24,2023-01-28,Clothing,Jacket,2951.64,23,0.1081,South,0
2020-11-08,2020-11-15,Books,Comics,551.14,71,0.0517,West,0
2024-04-22,2024-04-30,Clothing,Shoes,594.56,88,0.3187,East,0
2025-03-08,2025-03-09,Clothing,Dress,3086.99,97,0.4353,South,0
2021-11-01,2021-11-03,Toys,Action Figures,779.35,79,0.2723,West,0
2021-06-27,2021-07-04,Toys,Dolls,4140.39,49,0.4318,East,0
2021-06-08,2021-06-14,Books,Non-Fiction,3259.15,91,0.2552,South,1
2025-08-12,2025-08-21,Toys,Board Games,0.00,83,0.0060,North,0
2025-07-29,2025-07-31,Books,Comics,4438.87,1,0.4615,North,0
2020-04-17,2020-04-24,Clothing,Pants,2072.02,90,0.2808,West,0
2024-06-18,2024-06-19,Books,Non-Fiction,4064.18,97,0.0989,West,0
2025-11-08,2025-11-15,Home,Furniture,2032.05,72,0.2222,East,0
2023-04-29,2023-05-04,Clothing,Shoes,3404.28,4,0.4642,North,0
2023-05-13,2023-05-20,Books,Non-Fiction,2940.10,92,0.1256,North,0
2025-04-14,2025-04-21,Electronics,Camera,4399.69,6,0.0396,East,0
2025-01-08,2025-01-09,Toys,Dolls,0.00,32,0.2150,South,0
2021-06-19,2021-06-22,Clothing,Jacket,-61.00,34,0.3273,North,0
2024-07-02,2024-07-08,Clothing,Shirt,4103.76,14,0.0946,North,0
2024-07-07,2024-07-15,Home,Bedding,3584.99,54,0.3010,South,0
2023-08-18,2023-08-28,Electronics,Camera,4863.94,94,0.0958,East,0
2021-02-10,2021-02-13,Home,Kitchen,4706.36,38,0.2999,West,0
2020-03-28,2020-04-05,Books,Fiction,2896.69,85,0.3298,East,0
2022-11-05,2022-11-14,Books,Fiction,4640.73,13,0.4011,West,0
2025-06-05,2025-06-13,Toys,Board Games,2540.25,44,0.3803,South,0
2022-01-09,2022-01-17,Toys,Dolls,1023.29,1,0.1264,East,0
2021-01-05,2021-01-12,Home,Kitchen,3056.05,39,0.0040,North,0
2022-12-17,2022-12-26,Clothing,Pants,1881.98,89,0.1116,West,0
2025-06-13,2025-06-15,Toys,Board Games,3227.36,41,0.2432,East,0
2021-11-23,2021-11-30,Sports,Team Sports,4324.06,29,0.3646,North,0
2025-02-19,2025-02-26,Toys,Action Figures,252.06,92,0.0187,South,0
2023-09-22,2023-09-27,Books,Textbook,4526.86,34,0.4946,North,0
2022-01-15,2022-01-17,Books,Non-Fiction,4642.24,71,0.3768,East,1
2021-06-23,2021-06-25,Clothing,Jacket,2328.59,42,0.0208,East,1
2025-10-07,2025-10-14,Books,Fiction,3860.00,18,0.4131,East,0
2024-12-13,2024-12-21,Sports,Outdoor,1903.29,83,0.2364,East,0
2024-10-07,2024-10-13,Clothing,Dress,3731.14,8,0.4672,East,0
2023-11-28,2023-12-08,Home,Kitchen,1994.58,49,0.2360,West,0
2023-10-14,2023-10-17,Toys,Dolls,3426.51,2,0.4256,West,0
2023-08-22,2023-08-28,Sports,Outdoor,4032.18,34,0.4428,South,0
2025-10-07,2025-10-16,Sports,Fitness,4800.90,37,0.4163,South,0
2023-06-01,2023-06-02,Home,Furniture,1544.29,83,0.4880,South,0
2025-11-26,2025-12-04,Toys,Building Blocks,2670.39,12,0.0100,North,0
2022-06-21,2022-06-22,Clothing,Pants,2895.57,70,0.3526,West,0
2021-08-13,2021-08-19,Sports,Water Sports,3516.72,72,0.1300,East,0
2020-03-12,2020-03-14,Home,Furniture,450.68,42,0.1358,South,0
2025-10-07,2025-10-09,Home,Furniture,,50,0.0468,North,0
2020-01-15,2020-01-23,Books,Fiction,3174.48,13,0.3171,South,0
2024-05-31,2024-06-01,Electronics,Headphones,3378.14,37,0.0103,North,0
2021-10-10,2021-10-14,Electronics,Headphones,1007.92,44,0.0163,East,0
2021-10-02,2021-10-09,Toys,Board Games,2291.54,38,0.3051,South,0
2025-08-16,2025-08-17,Sports,Outdoor,482.09,46,0.4420,South,0
2020-01-07,2020-01-12,Sports,Water Sports,2353.39,81,0.2382,West,0
2022-07-24,2022-07-28,Toys,Action Figures,3916.42,43,0.2541,South,0
2025-10-19,2025-10-29,Sports,Outdoor,4259.46,92,0.3389,North,0
2025-07-02,2025-07-12,Clothing,Pants,836.81,30,0.4741,South,0
2024-05-30,2024-05-31,Electronics,Camera,4556.83,33,0.0135,South,0
2024-02-09,2024-02-11,Sports,Water Sports,3686.32,36,0.3143,East,0
2025-11-09,2025-11-12,Sports,Fitness,426.02,61,0.1499,North,0
2023-05-01,2023-05-08,Electronics,Tablet,360.96,33,0.1231,North,0
2020-04-20,2020-04-21,Books,Non-Fiction,3594.47,28,0.2403,South,0
2025-12-06,2025-12-16,Clothing,Shoes,3641.95,24,0.3727,South,0
2022-11-18,2022-11-27,Clothing,Shoes,3854.21,14,0.3680,East,0
2021-08-15,2021-08-24,Books,Fiction,3005.53,65,0.1558,North,0
2020-06-01,2020-06-03,Books,Fiction,193.72,25,0.3956,North,0
2024-05-27,2024-06-01,Toys,Puzzles,1942.02,79,0.4277,East,1
2024-09-13,2024-09-19,Home,Furniture,3648.94,97,0.3831,West,1
2020-02-01,2020-02-02,Electronics,Headphones,1204.60,63,0.2000,West,0
2022-09-26,2022-10-03,Sports,Fitness,1645.54,47,0.0339,North,0
2020-03-19,2020-03-28,Home,Bedding,1825.79,7,0.0196,East,0
2023-02-10,2023-02-17,Home,Furniture,0.00,6,0.2844,West,0
2022-12-05,2022-12-14,Clothing,Jacket,784.79,63,0.0554,East,0
2024-08-13,2024-08-22,Toys,Dolls,917.91,12,0.2529,South,0
2024-06-01,2024-06-09,Home,Lighting,4675.50,34,0.2762,West,0
2022-02-09,2022-02-13,Books,Fiction,3811.56,40,0.0984,West,0
2025-03-25,2025-04-01,Sports,Team Sports,3738.38,44,0.2171,North,0
2020-09-21,2020-09-28,Electronics,Tablet,1920.62,48,0.2467,West,0
2024-10-18,2024-10-27,Books,Fiction,1910.50,37,0.2355,West,0
2020-03-10,2020-03-20,Books,Textbook,677.90,64,0.0559,West,0
2024-10-16,2024-10-19,Toys,Building Blocks,1865.70,72,0.3464,South,0
2022-12-27,2022-12-31,Clothing,Jacket,1964.90,14,0.1869,South,0
2023-12-19,2023-12-26,Home,Lighting,2982.16,17,0.1719,North,0
2024-10-04,2024-10-08,Electronics,Phone,4364.69,77,0.1971,East,0
2023-03-09,2023-03-16,Toys,Dolls,1923.08,53,0.4294,North,0
2021-03-23,2021-03-28,Toys,Board Games,4927.69,82,0.3861,East,0
2023-11-10,2023-11-15,Electronics,Laptop,258.82,76,0.1914,West,0
2022-01-17,2022-01-25,Books,Comics,4172.76,28,0.4053,East,0
2024-04-02,2024-04-05,Clothing,Shoes,2505.62,17,0.0223,North,0
2025-04-20,2025-04-26,Toys,Building Blocks,3195.50,60,0.0074,South,0
2021-10-07,2021-10-12,Toys,Building Blocks,4393.52,50,0.3429,North,0
2023-12-09,2023-12-12,Electronics,Laptop,259.89,48,0.3268,South,0
2024-06-26,2024-06-27,Toys,Puzzles,,45,0.3120,East,0
2025-05-13,2025-05-14,Sports,Water Sports,22.51,19,,South,0
2024-03-30,2024-03-31,Sports,Water Sports,2094.64,83,0.4796,West,0
2021-05-10,2021-05-12,Books,Comics,1953.98,29,0.1986,North,0
2024-02-03,2024-02-05,Toys,Building Blocks,2733.63,29,0.2039,East,0
2021-11-01,2021-11-08,Clothing,Pants,705.48,3,0.1818,West,0
2024-04-09,2024-04-14,Clothing,Jacket,1337.84,0,0.2220,East,0
2020-03-04,2020-03-09,Sports,Water Sports,3356.45,48,0.4239,East,0
2020-12-31,2021-01-04,Toys,Dolls,1873.78,87,0.2936,North,0
2024-04-24,2024-04-30,Electronics,Laptop,32.92,20,0.2380,West,0
2020-05-18,2020-05-27,Sports,Team Sports,318.46,44,0.0438,East,0
2025-04-09,2025-04-14,Clothing,Jacket,446.79,75,0.1749,West,0
2025-05-12,2025-05-18,Clothing,Shirt,936.57,21,0.4619,North,0
2020-04-06,2020-04-08,Sports,Outdoor,4027.35,78,0.0934,International,0
2022-01-12,2022-01-17,Home,Kitchen,-5.00,11,0.2868,East,0
2021-12-25,2022-01-01,Sports,Outdoor,2706.52,25,0.2804,North,0
2023-11-28,2023-11-30,Home,Furniture,1756.75,100,0.2559,South,0
2020-08-15,2020-08-24,Toys,Board Games,,15,0.1120,East,0
2025-10-23,2025-10-26,Sports,Team Sports,3457.86,8,0.2154,South,0
2024-03-12,2024-03-20,Toys,Action Figures,794.09,999,0.3729,South,1
2020-10-21,2020-10-29,Electronics,Headphones,3622.64,12,0.3452,North,0
2022-01-10,2022-01-13,Books,Fiction,2677.16,27,0.0093,North,0
2020-12-20,2020-12-25,Home,Kitchen,4007.84,12,0.3534,East,0
2025-10-15,2025-10-19,Toys,Action Figures,2709.41,23,0.4649,North,0
2020-10-25,2020-11-01,Clothing,Shirt,2941.65,62,0.3692,South,0
2024-10-14,2024-10-24,Home,Kitchen,1847.58,99,0.4936,East,0
2022-02-09,2022-02-17,Toys,Puzzles,2690.47,90,0.2912,West,0
2022-11-01,2022-11-04,Home,Kitchen,2536.27,43,0.0046,East,0
2025-11-20,2025-11-21,Toys,Action Figures,1374.49,11,0.4176,East,0
2024-11-10,2024-11-13,Home,Lighting,2502.10,64,0.4730,East,0
2021-04-29,2021-05-02,Sports,Water Sports,4040.58,2,0.3318,West,0
2021-04-29,2021-05-07,Books,Non-Fiction,2112.82,26,0.2799,North,0
2020-12-29,2020-12-31,Sports,Team Sports,0.00,35,0.1706,East,0
2024-03-23,2024-03-30,Home,Kitchen,3087.73,84,0.2588,North,1
2023-04-16,2023-04-24,Clothing,Dress,1919.79,84,0.4125,North,0
2025-06-20,2025-06-26,Clothing,Jacket,1026.87,27,0.3012,North,0
2024-01-19,2024-01-26,Electronics,Phone,1349.34,24,0.2835,North,0
2023-12-07,2023-12-11,Home,Furniture,4120.73,21,0.1540,South,0
2025-07-31,2025-08-02,Electronics,Camera,2133.09,46,0.1090,East,0
2021-10-26,2021-11-02,Toys,Puzzles,3708.48,40,,North,0
2024-05-28,2024-05-31,Toys,Building Blocks,1168.74,71,0.0490,East,0
2025-06-27,2025-06-28,Clothing,Shirt,155.58,55,0.1707,East,0
2021-11-04,2021-11-05,Sports,Outdoor,358.63,32,0.3842,East,0
2024-11-01,2024-11-10,Sports,Team Sports,3727.99,40,0.3220,International,0
2025-06-21,2025-06-30,Clothing,Dress,1473.46,24,0.2632,North,0
2023-12-23,2023-12-24,Books,Non-Fiction,1123.10,94,0.2489,West,0
2021-07-02,2021-07-04,Electronics,Laptop,1619.44,59,0.0088,West,0
2025-11-03,2025-11-04,Electronics,Tablet,1223.60,5,0.2294,South,0
2025-01-18,2025-01-25,Books,Textbook,1631.02,42,0.4198,West,0
2025-05-07,2025-05-08,Clothing,Pants,3341.40,20,0.4988,North,1
2021-12-24,2021-12-27,Home,Kitchen,4020.74,2,0.0543,West,0
2021-07-11,2021-07-13,Toys,Puzzles,1467.33,45,0.2088,North,0
2022-08-26,2022-08-30,Books,Fiction,3829.68,48,0.1180,East,0
2022-09-07,2022-09-10,Home,Bedding,1509.61,52,0.0282,West,0
2025-06-17,2025-06-20,Home,Furniture,1873.88,13,0.2720,East,0
2024-02-27,2024-03-08,Toys,Puzzles,48.86,73,0.3352,North,0
2023-07-09,2023-07-11,Books,Comics,236.55,90,0.0894,West,0
2020-04-17,2020-04-20,Home,Furniture,861.61,96,0.0684,East,0
2022-01-29,2022-02-07,Electronics,Camera,4325.42,77,0.1797,South,0
2025-02-08,2025-02-16,Sports,Water Sports,3517.36,64,0.1060,North,0
2020-10-08,2020-10-18,Toys,Dolls,4347.98,21,0.1594,South,0
2022-10-08,2022-10-14,Home,Bedding,1248.24,37,0.2465,East,0
2023-03-21,2023-03-28,Clothing,Shirt,1323.09,39,0.0771,International,0
2020-07-23,2020-07-31,Toys,Dolls,1638.74,3,0.0005,East,0
2024-10-19,2024-10-20,Clothing,Jacket,3305.03,78,0.1195,South,0
2020-07-07,2020-07-16,Home,Lighting,2746.42,7,0.4121,South,0
